Date,Open,High,Low,Close,Adj Close,Volume
2022-11-21,39439.890625,39439.890625,39085.26953125,39247.66015625,39247.66015625,0
2022-11-22,39247.66015625,39792.41015625,39247.66015625,39779.73046875,39779.73046875,0
2022-11-23,39779.73046875,40083.55078125,39730.3203125,40013.55859375,40013.55859375,0
2022-11-25,40013.55859375,40093.76171875,39937.73828125,40018.87890625,40018.87890625,0
2022-11-28,40018.87890625,40018.87890625,39308.0703125,39387.609375,39387.609375,0
2022-11-29,39387.609375,39544.25,39180.1015625,39348.53125,39348.53125,0
2022-11-30,39348.53125,40552.48828125,39143.98046875,40552.421875,40552.421875,0
2022-12-01,40552.421875,40759.03125,40279.921875,40534.41015625,40534.41015625,0
2022-12-02,40534.41015625,40593.87109375,40046.8203125,40504.140625,40504.140625,0
2022-12-05,40504.140625,40504.140625,39563.94140625,39695.1015625,39695.1015625,0
2022-12-06,39695.1015625,39711.0,38878.0703125,39109.66015625,39109.66015625,0
2022-12-07,39109.66015625,39268.671875,38920.78125,39020.671875,39020.671875,0
2022-12-08,39020.671875,39455.4609375,39020.671875,39313.4296875,39313.4296875,0
2022-12-09,39313.4296875,39430.19921875,39000.1484375,39011.9609375,39011.9609375,0
2022-12-12,39011.9609375,39569.359375,39010.1484375,39568.921875,39568.921875,0
2022-12-13,39568.921875,40693.671875,39568.921875,39851.87109375,39851.87109375,0
2022-12-14,39851.87109375,40172.328125,39347.12890625,39619.01953125,39619.01953125,0
2022-12-15,39619.01953125,39619.01953125,38484.44140625,38627.55078125,38627.55078125,0
2022-12-16,38627.55078125,38627.55078125,37964.08984375,38217.0,38217.0,0
2022-12-19,38217.0,38242.8515625,37670.48046875,37834.23046875,37834.23046875,0
2022-12-20,37834.23046875,38055.7890625,37623.94140625,37891.23828125,37891.23828125,0
2022-12-21,37891.23828125,38578.328125,37891.23828125,38462.921875,38462.921875,0
2022-12-22,38462.921875,38462.921875,37324.62890625,37899.75,37899.75,0
2022-12-23,37899.75,38117.23828125,37640.69140625,38110.421875,38110.421875,0
2022-12-27,38110.421875,38123.41015625,37792.05078125,37931.73828125,37931.73828125,0
2022-12-28,37931.73828125,38099.05859375,37443.640625,37460.91015625,37460.91015625,0
2022-12-29,37460.91015625,38238.671875,37460.91015625,38159.328125,38159.328125,0
2022-12-30,38159.328125,38159.328125,37690.80078125,38073.94140625,38073.94140625,0
2023-01-03,38073.94140625,38481.5390625,37622.51171875,37900.25,37900.25,0
2023-01-04,37900.25,38393.7890625,37839.01953125,38209.48828125,38209.48828125,0
2023-01-05,38209.48828125,38209.48828125,37718.96875,37782.8984375,37782.8984375,0
2023-01-06,37782.8984375,38734.0390625,37782.8984375,38630.69140625,38630.69140625,0
2023-01-09,38630.69140625,39197.80078125,38630.69140625,38648.30078125,38648.30078125,0
2023-01-10,38648.30078125,38951.87890625,38504.55078125,38950.46875,38950.46875,0
2023-01-11,38950.46875,39473.37890625,38950.46875,39470.4296875,39470.4296875,0
2023-01-12,39470.4296875,39775.80859375,39154.80859375,39663.08984375,39663.08984375,0
2023-01-13,39663.08984375,39879.3203125,39318.48046875,39834.1015625,39834.1015625,0
2023-01-17,39834.1015625,39999.69140625,39699.640625,39774.1484375,39774.1484375,0
2023-01-18,39774.1484375,40044.9296875,39149.359375,39167.359375,39167.359375,0
2023-01-19,39167.359375,39167.359375,38696.71875,38840.6796875,38840.6796875,0
2023-01-20,38840.6796875,39585.9296875,38831.140625,39585.9296875,39585.9296875,0
2023-01-23,39585.9296875,40260.44921875,39585.9296875,40088.37890625,40088.37890625,0
2023-01-24,40088.37890625,40126.46875,39796.5703125,40039.5390625,40039.5390625,0
2023-01-25,40039.5390625,40072.3203125,39366.5703125,40046.19140625,40046.19140625,0
2023-01-26,40046.19140625,40487.69921875,40016.6015625,40483.7109375,40483.7109375,0
2023-01-27,40483.7109375,40859.66015625,40383.05078125,40638.23828125,40638.23828125,0
2023-01-30,40638.23828125,40638.23828125,40065.859375,40084.66015625,40084.66015625,0
2023-01-31,40084.66015625,40726.0390625,40084.66015625,40724.9609375,40724.9609375,0
2023-02-01,40724.9609375,41490.0703125,40379.4609375,41198.33984375,41198.33984375,0
2023-02-02,41198.33984375,42003.91015625,41198.33984375,41832.3203125,41832.3203125,0
2023-02-03,41832.3203125,41857.890625,41256.98828125,41385.359375,41385.359375,0
2023-02-06,41385.359375,41385.359375,40919.96875,41087.859375,41087.859375,0
2023-02-07,41087.859375,41700.578125,40832.3203125,41584.4296875,41584.4296875,0
2023-02-08,41584.4296875,41584.4296875,41059.62890625,41117.98828125,41117.98828125,0
2023-02-09,41117.98828125,41506.8515625,40618.58984375,40730.171875,40730.171875,0
2023-02-10,40730.171875,40821.91015625,40328.05078125,40790.3984375,40790.3984375,0
2023-02-13,40790.3984375,41277.5703125,40790.3984375,41255.16015625,41255.16015625,0
2023-02-14,41255.16015625,41512.87890625,40864.08984375,41292.578125,41292.578125,0
2023-02-15,41292.578125,41491.30859375,41022.359375,41490.01953125,41490.01953125,0
2023-02-16,41490.01953125,41490.01953125,40915.48046875,40938.76171875,40938.76171875,0
2023-02-17,40938.76171875,40938.76171875,40512.3515625,40819.55859375,40819.55859375,0
2023-02-21,40819.55859375,40819.55859375,39930.9296875,39949.46875,39949.46875,0
2023-02-22,39949.46875,40176.3203125,39794.80859375,39926.1484375,39926.1484375,0
2023-02-23,39926.1484375,40278.140625,39679.640625,40120.140625,40120.140625,0
2023-02-24,40120.140625,40120.140625,39432.96875,39690.73828125,39690.73828125,0
2023-02-27,39690.73828125,40172.12109375,39690.73828125,39809.08984375,39809.08984375,0
2023-02-28,39809.08984375,39974.921875,39700.83984375,39704.37890625,39704.37890625,0
2023-03-01,39704.37890625,39741.76953125,39407.78125,39537.91015625,39537.91015625,0
2023-03-02,39537.91015625,39901.12109375,39265.3203125,39812.23828125,39812.23828125,0
2023-03-03,39812.23828125,40482.4296875,39812.23828125,40450.94921875,40450.94921875,0
2023-03-06,40450.94921875,40733.1015625,40355.05859375,40399.859375,40399.859375,0
2023-03-07,40399.859375,40428.16015625,39749.0,39806.48828125,39806.48828125,0
2023-03-08,39806.48828125,39947.28125,39635.390625,39855.0390625,39855.0390625,0
2023-03-09,39855.0390625,40088.921875,38982.21875,39050.05859375,39050.05859375,0
2023-03-10,39050.05859375,39134.55078125,38202.9609375,38379.1796875,38379.1796875,0
2023-03-13,38379.1796875,38758.28125,37776.7109375,38264.73046875,38264.73046875,0
2023-03-14,38264.73046875,39119.0,38264.73046875,38897.7890625,38897.7890625,0
2023-03-15,38897.7890625,38897.7890625,38053.05078125,38592.37109375,38592.37109375,0
2023-03-16,38592.37109375,39294.1796875,38460.19140625,39252.12109375,39252.12109375,0
2023-03-17,39252.12109375,39252.12109375,38608.7109375,38762.8515625,38762.8515625,0
2023-03-20,38762.8515625,39192.98046875,38762.8515625,39109.8515625,39109.8515625,0
2023-03-21,39109.8515625,39741.26171875,39109.8515625,39674.7109375,39674.7109375,0
2023-03-22,39674.7109375,40006.21875,38966.05078125,38969.05078125,38969.05078125,0
2023-03-23,38969.05078125,39673.671875,38762.5390625,39049.8515625,39049.8515625,0
2023-03-24,39049.8515625,39278.87109375,38632.078125,39259.359375,39259.359375,0
2023-03-27,39259.359375,39610.62109375,39259.359375,39374.94140625,39374.94140625,0
2023-03-28,39374.94140625,39409.05859375,39124.12890625,39318.140625,39318.140625,0
2023-03-29,39318.140625,39906.87109375,39318.140625,39880.55859375,39880.55859375,0
2023-03-30,39880.55859375,40189.33984375,39880.55859375,40086.94921875,40086.94921875,0
2023-03-31,40086.94921875,40719.1796875,40086.94921875,40708.41015625,40708.41015625,0
2023-04-03,40708.41015625,40866.71875,40542.390625,40817.3984375,40817.3984375,0
2023-04-04,40817.3984375,40876.94140625,40377.96875,40522.9296875,40522.9296875,0
2023-04-05,40522.9296875,40522.9296875,40179.1015625,40363.4296875,40363.4296875,0
2023-04-06,40363.4296875,40527.8515625,40153.96875,40506.71875,40506.71875,0
2023-04-10,40506.71875,40596.171875,40194.48046875,40595.9609375,40595.9609375,0
2023-04-11,40595.9609375,40793.69921875,40553.01171875,40640.03125,40640.03125,0
2023-04-12,40640.03125,40914.6015625,40399.19921875,40445.828125,40445.828125,0
2023-04-13,40445.828125,41016.44140625,40445.828125,40977.859375,40977.859375,0
2023-04-14,40977.859375,41151.48828125,40624.3203125,40870.25,40870.25,0
2023-04-17,40870.25,41037.5703125,40756.609375,41036.41015625,41036.41015625,0
2023-04-18,41036.41015625,41222.5390625,40922.5703125,41059.0390625,41059.0390625,0
2023-04-19,41059.0390625,41140.1796875,40850.30859375,41064.578125,41064.578125,0
2023-04-20,41064.578125,41064.578125,40662.5390625,40808.87890625,40808.87890625,0
2023-04-21,40808.87890625,40890.94921875,40639.5,40845.91015625,40845.91015625,0
2023-04-24,40845.91015625,40928.87890625,40664.91015625,40855.5703125,40855.5703125,0
2023-04-25,40855.5703125,40855.5703125,40157.140625,40157.171875,40157.171875,0
2023-04-26,40157.171875,40335.58984375,39928.640625,39993.12890625,39993.12890625,0
2023-04-27,39993.12890625,40765.98046875,39993.12890625,40739.578125,40739.578125,0
2023-04-28,40739.578125,41065.21875,40641.0703125,41064.05078125,41064.05078125,0
2023-05-01,41064.05078125,41239.19140625,41011.8203125,41052.390625,41052.390625,0
2023-05-02,41052.390625,41052.390625,40235.73046875,40533.8984375,40533.8984375,0
2023-05-03,40533.8984375,40890.46875,40291.69921875,40306.73046875,40306.73046875,0
2023-05-04,40306.73046875,40306.73046875,39864.87109375,40006.21875,40006.21875,0
2023-05-05,40006.21875,40870.25,40006.21875,40768.03125,40768.03125,0
2023-05-08,40768.03125,40838.3515625,40655.609375,40800.2890625,40800.2890625,0
2023-05-09,40800.2890625,40800.2890625,40582.1015625,40627.94921875,40627.94921875,0
2023-05-10,40627.94921875,40821.05859375,40263.73046875,40810.55859375,40810.55859375,0
2023-05-11,40810.55859375,40810.55859375,40524.26953125,40719.421875,40719.421875,0
2023-05-12,40719.421875,40854.44921875,40400.44921875,40637.53125,40637.53125,0
2023-05-15,40637.53125,40874.76953125,40542.69140625,40818.140625,40818.140625,0
2023-05-16,40818.140625,40818.140625,40501.19140625,40503.1484375,40503.1484375,0
2023-05-17,40503.1484375,41083.53125,40503.1484375,41030.37890625,41030.37890625,0
2023-05-18,41030.37890625,41461.41015625,40978.359375,41418.94921875,41418.94921875,0
2023-05-19,41418.94921875,41553.03125,41212.1015625,41325.0703125,41325.0703125,0
2023-05-22,41325.0703125,41541.33984375,41234.4296875,41397.51171875,41397.51171875,0
2023-05-23,41397.51171875,41397.51171875,40925.671875,40949.8515625,40949.8515625,0
2023-05-24,40949.8515625,40949.8515625,40532.578125,40643.80859375,40643.80859375,0
2023-05-25,40643.80859375,41024.80078125,40643.80859375,40899.828125,40899.828125,0
2023-05-26,40899.828125,41510.671875,40899.828125,41437.26171875,41437.26171875,0
2023-05-30,41437.26171875,41707.37890625,41312.69140625,41446.58984375,41446.58984375,0
2023-05-31,41446.58984375,42200.171875,41446.58984375,42053.1796875,42053.1796875,0
2023-06-02,42471.12109375,43249.94140625,42471.12109375,43181.5390625,43181.5390625,0
2023-06-05,43181.5390625,43311.5390625,42990.58984375,43059.03125,43059.03125,0
2023-06-06,43059.03125,43306.1484375,42961.1796875,43264.2109375,43264.2109375,0
2023-06-07,43264.2109375,43458.8984375,43119.390625,43166.4609375,43166.4609375,0
2023-06-08,43166.4609375,43431.21875,43056.390625,43392.25,43392.25,0
2023-06-09,43392.25,43659.8984375,43329.8515625,43402.26171875,43402.26171875,0
2023-06-12,43402.26171875,43812.73828125,43402.26171875,43800.26953125,43800.26953125,0
2023-06-13,43800.26953125,44199.75,43800.26953125,44134.46875,44134.46875,0
2023-06-14,44134.46875,44342.48828125,43779.9296875,44122.05078125,44122.05078125,0
2023-06-15,44122.05078125,44769.62109375,44011.46875,44656.48828125,44656.48828125,0
2023-06-16,44656.48828125,44865.3984375,44461.87890625,44473.359375,44473.359375,0
2023-06-20,44473.359375,44473.359375,44035.23828125,44253.05078125,44253.05078125,0
2023-06-21,44253.05078125,44253.05078125,43962.328125,44021.19140625,44021.19140625,0
2023-06-22,44021.19140625,44130.921875,43850.5703125,44130.69921875,44130.69921875,0
2023-06-23,44130.69921875,44130.69921875,43702.2109375,43765.80859375,43765.80859375,0
2023-06-26,43765.80859375,43945.44140625,43606.3203125,43611.609375,43611.609375,0
2023-06-27,43611.609375,44207.23046875,43611.609375,44144.44140625,44144.44140625,0
2023-06-28,44144.44140625,44289.87890625,43983.01953125,44164.25,44164.25,0
2023-06-29,44164.25,44398.80859375,44127.12109375,44379.3515625,44379.3515625,0
2023-06-30,44379.3515625,44965.58984375,44379.3515625,44883.609375,44883.609375,0
2023-07-03,44883.609375,44964.78125,44809.48828125,44955.83984375,44955.83984375,0
2023-07-05,44955.83984375,44955.83984375,44749.30078125,44826.4296875,44826.4296875,0
2023-07-06,44826.4296875,44826.4296875,44132.8515625,44424.12890625,44424.12890625,0
2023-07-07,44424.12890625,44779.37890625,44317.01171875,44374.7109375,44374.7109375,0
2023-07-10,44374.7109375,44562.140625,44327.41015625,44555.05859375,44555.05859375,0
2023-07-11,44555.05859375,44941.8984375,44555.05859375,44901.7890625,44901.7890625,0
2023-07-12,44901.7890625,45386.30078125,44901.7890625,45233.6015625,45233.6015625,0
2023-07-13,45233.6015625,45702.3515625,45233.6015625,45634.23828125,45634.23828125,0
2023-07-14,45634.23828125,45749.109375,45472.921875,45530.3203125,45530.3203125,0
2023-07-17,45530.3203125,45845.69921875,45530.3203125,45742.98046875,45742.98046875,0
2023-07-18,45742.98046875,46153.30078125,45686.390625,46088.109375,46088.109375,0
2023-07-19,46088.109375,46333.33984375,46088.109375,46214.98828125,46214.98828125,0
2023-07-20,46214.98828125,46214.98828125,45803.71875,45875.640625,45875.640625,0
2023-07-21,45875.640625,46082.19921875,45866.6796875,45873.44140625,45873.44140625,0
2023-07-24,45873.44140625,46115.33984375,45873.44140625,46032.23046875,46032.23046875,0
2023-07-25,46032.23046875,46297.44140625,46008.19140625,46151.80859375,46151.80859375,0
2023-07-26,46151.80859375,46322.73828125,45993.3203125,46178.609375,46178.609375,0
2023-07-27,46178.609375,46570.30078125,45745.69140625,45835.51171875,45835.51171875,0
2023-07-28,45835.51171875,46386.1484375,45835.51171875,46323.69921875,46323.69921875,0
2023-07-31,46323.69921875,46487.01171875,46295.140625,46450.21875,46450.21875,0
2023-08-01,46450.21875,46450.21875,46193.23046875,46313.48828125,46313.48828125,0
2023-08-02,46313.48828125,46313.48828125,45579.30078125,45654.7109375,45654.7109375,0
2023-08-03,45654.7109375,45712.91015625,45355.53125,45538.359375,45538.359375,0
2023-08-04,45538.359375,45918.51171875,45275.51953125,45305.3515625,45305.3515625,0
2023-08-07,45305.3515625,45691.30859375,45305.3515625,45677.109375,45677.109375,0
2023-08-08,45677.109375,45677.109375,45090.3203125,45462.26953125,45462.26953125,0
2023-08-09,45462.26953125,45486.80859375,45070.78125,45135.25,45135.25,0
2023-08-10,45135.25,45713.48828125,45012.6796875,45131.71875,45131.71875,0
2023-08-11,45131.71875,45212.80078125,44888.7109375,45089.76953125,45089.76953125,0
2023-08-14,45089.76953125,45315.12890625,44945.2890625,45313.96875,45313.96875,0
2023-08-15,45313.96875,45313.96875,44728.4609375,44780.51171875,44780.51171875,0
2023-08-16,44780.51171875,44898.1484375,44423.58984375,44424.21875,44424.21875,0
2023-08-17,44424.21875,44575.69921875,44005.2890625,44050.9609375,44050.9609375,0
2023-08-18,44050.9609375,44187.05859375,43693.828125,44074.859375,44074.859375,0
2023-08-21,44074.859375,44419.0,43959.33984375,44338.91015625,44338.91015625,0
2023-08-22,44338.91015625,44512.78125,44174.8515625,44217.19140625,44217.19140625,0
2023-08-23,44217.19140625,44776.7890625,44217.19140625,44709.30078125,44709.30078125,0
2023-08-24,44709.30078125,44907.6796875,44103.66015625,44104.96875,44104.96875,0
2023-08-25,44104.96875,44523.109375,43891.98046875,44390.6484375,44390.6484375,0
2023-08-28,44390.6484375,44746.83984375,44390.6484375,44678.078125,44678.078125,0
2023-08-29,44678.078125,45355.140625,44657.80078125,45335.94140625,45335.94140625,0
2023-08-30,45335.94140625,45593.3515625,45319.46875,45521.26953125,45521.26953125,0
2023-08-31,45521.26953125,45714.87109375,45467.078125,45468.4296875,45468.4296875,0
2023-09-01,45468.4296875,45836.71875,45468.4296875,45606.109375,45606.109375,0
2023-09-05,45606.109375,45606.109375,45340.41015625,45346.5390625,45346.5390625,0
2023-09-06,45346.5390625,45346.5390625,44827.30859375,45056.87890625,45056.87890625,0
2023-09-07,45056.87890625,45056.87890625,44678.46875,44888.609375,44888.609375,0
2023-09-08,44888.609375,45094.30859375,44860.828125,44941.44921875,44941.44921875,0
2023-09-11,44941.44921875,45273.66015625,44941.44921875,45229.30078125,45229.30078125,0
2023-09-12,45229.30078125,45252.30078125,44951.8984375,44996.19921875,44996.19921875,0
2023-09-13,44996.19921875,45121.98046875,44881.578125,44995.55078125,44995.55078125,0
2023-09-14,44995.55078125,45452.12109375,44995.55078125,45382.71875,45382.71875,0
2023-09-15,45382.71875,45382.71875,44800.55078125,44849.6015625,44849.6015625,0
2023-09-18,44849.6015625,44983.01171875,44750.1796875,44847.390625,44847.390625,0
2023-09-19,44847.390625,44847.390625,44481.9609375,44742.1015625,44742.1015625,0
2023-09-20,44742.1015625,44938.73046875,44329.328125,44335.5390625,44335.5390625,0
2023-09-21,44335.5390625,44335.5390625,43582.62890625,43587.0390625,43587.0390625,0
2023-09-22,43587.0390625,43849.69921875,43462.609375,43490.140625,43490.140625,0
2023-09-25,43490.140625,43669.87890625,43319.921875,43662.41015625,43662.41015625,0
2023-09-26,43662.41015625,43662.41015625,42965.16015625,43026.2890625,43026.2890625,0
2023-09-27,43026.2890625,43253.05859375,42732.23828125,43086.37890625,43086.37890625,0
2023-09-28,43086.37890625,43536.359375,43002.21875,43357.58984375,43357.58984375,0
2023-09-29,43357.58984375,43703.7890625,43127.03125,43249.30078125,43249.30078125,0
2023-10-02,43249.30078125,43325.0390625,42912.671875,43174.01171875,43174.01171875,0
2023-10-03,43174.01171875,43174.01171875,42416.44140625,42549.4296875,42549.4296875,0
2023-10-04,42549.4296875,42920.5390625,42430.21875,42876.2109375,42876.2109375,0
2023-10-05,42876.2109375,42912.4296875,42502.26953125,42823.19140625,42823.19140625,0
2023-10-06,42823.19140625,43491.83984375,42454.19140625,43332.12109375,43332.12109375,0
2023-10-09,43332.12109375,43676.3203125,43099.4609375,43609.51171875,43609.51171875,0
2023-10-10,43609.51171875,44143.87109375,43609.51171875,43871.26171875,43871.26171875,0
2023-10-11,43871.26171875,44072.390625,43725.69921875,44040.23046875,44040.23046875,0
2023-10-12,44040.23046875,44091.30859375,43443.62109375,43685.48046875,43685.48046875,0
2023-10-13,43685.48046875,43938.73828125,43291.28125,43443.48046875,43443.48046875,0
2023-10-16,43443.48046875,44023.19921875,43443.48046875,43938.2109375,43938.2109375,0
2023-10-17,43938.2109375,44209.921875,43610.8515625,43987.30859375,43987.30859375,0
2023-10-18,43987.30859375,43987.30859375,43251.66015625,43348.1484375,43348.1484375,0
2023-10-19,43348.1484375,43592.609375,42865.96875,42950.51953125,42950.51953125,0
2023-10-20,42950.51953125,42950.51953125,42400.66015625,42406.6015625,42406.6015625,0
2023-10-23,42406.6015625,42703.2109375,42043.16015625,42297.48828125,42297.48828125,0
2023-10-24,42297.48828125,42750.5703125,42297.48828125,42612.12890625,42612.12890625,0
2023-10-25,42612.12890625,42612.12890625,41914.578125,41962.53125,41962.53125,0
2023-10-26,41962.53125,41962.53125,41431.140625,41533.03125,41533.03125,0
2023-10-27,41533.03125,41706.75,41178.30859375,41300.7890625,41300.7890625,0
2023-10-30,41300.7890625,41879.5703125,41300.7890625,41773.51171875,41773.51171875,0
2023-10-31,41773.51171875,42082.01953125,41651.30859375,42059.94921875,42059.94921875,0
2023-11-01,42059.94921875,42524.76953125,42059.94921875,42463.75,42463.75,0
2023-11-02,42463.75,43317.859375,42463.75,43301.6796875,43301.6796875,0
2023-11-03,43301.6796875,43951.87890625,43301.6796875,43792.109375,43792.109375,0
2023-11-06,43792.109375,43917.109375,43607.01171875,43792.73828125,43792.73828125,0
2023-11-07,43792.73828125,44004.80859375,43683.80078125,43925.78125,43925.78125,0
2023-11-08,43925.78125,44047.48828125,43711.1015625,43927.78125,43927.78125,0
2023-11-09,43927.78125,44039.0,43503.53125,43538.19140625,43538.19140625,0
2023-11-10,43538.19140625,44213.3984375,43538.19140625,44188.98828125,44188.98828125,0
2023-11-13,44188.98828125,44255.6484375,43963.1015625,44158.609375,44158.609375,0
2023-11-14,44158.609375,45254.7109375,44158.609375,45142.58984375,45142.58984375,0
2023-11-15,45142.58984375,45458.6484375,45142.58984375,45224.91015625,45224.91015625,0
2023-11-16,45224.91015625,45260.1015625,45005.8515625,45200.05859375,45200.05859375,0
2023-11-17,45200.05859375,45364.53125,45171.921875,45312.9609375,45312.9609375,0
2023-11-20,45312.9609375,45736.421875,45289.55078125,45642.96875,45642.96875,0
2023-11-21,45642.96875,45642.96875,45408.91015625,45510.1796875,45510.1796875,0
2023-11-22,45510.1796875,45822.859375,45510.1796875,45709.66015625,45709.66015625,0
2023-11-24,45709.66015625,45767.12109375,45680.859375,45766.87890625,45766.87890625,0
2023-11-27,45766.87890625,45773.48046875,45620.62109375,45676.78125,45676.78125,0
2023-11-28,45676.78125,45851.578125,45557.6796875,45708.44140625,45708.44140625,0
2023-11-29,45708.44140625,46103.12109375,45690.05078125,45725.55859375,45725.55859375,0
2023-11-30,45725.55859375,45920.1484375,45615.48046875,45900.8984375,45900.8984375,0
2023-12-01,45900.8984375,46318.6484375,45766.7890625,46295.421875,46295.421875,0
2023-12-04,46295.421875,46295.421875,45866.37890625,46118.671875,46118.671875,0
2023-12-05,46118.671875,46144.12890625,45901.5,46022.69921875,46022.69921875,0
2023-12-06,46022.69921875,46281.609375,45831.0390625,45854.87109375,45854.87109375,0
2023-12-07,45854.87109375,46251.55859375,45854.87109375,46213.8984375,46213.8984375,0
2023-12-08,46213.8984375,46471.671875,46116.359375,46421.69921875,46421.69921875,0
2023-12-11,46421.69921875,46612.671875,46346.26171875,46601.69921875,46601.69921875,0
2023-12-12,46601.69921875,46805.83984375,46440.21875,46788.640625,46788.640625,0
2023-12-13,46788.640625,47542.3515625,46758.37109375,47522.33984375,47522.33984375,0
2023-12-14,47522.33984375,47980.80078125,47515.0703125,47790.609375,47790.609375,0
2023-12-15,47790.609375,47849.03125,47593.390625,47743.359375,47743.359375,0
2023-12-18,47743.359375,48016.421875,47743.359375,47932.421875,47932.421875,0
2023-12-19,47932.421875,48279.3203125,47932.421875,48276.25,48276.25,0
2023-12-20,48276.25,48395.62890625,47533.4609375,47540.3984375,47540.3984375,0
2023-12-21,47540.3984375,48078.55859375,47540.3984375,48063.7890625,48063.7890625,0
2023-12-22,48063.7890625,48353.51953125,47983.91015625,48171.76171875,48171.76171875,0
2023-12-26,48171.76171875,48514.71875,48171.76171875,48409.109375,48409.109375,0
2023-12-27,48409.109375,48537.5,48361.37109375,48490.140625,48490.140625,0
2023-12-28,48490.140625,48598.1796875,48473.03125,48497.640625,48497.640625,0
2023-12-29,48497.640625,48526.75,48144.828125,48295.37890625,48295.37890625,0
2024-01-02,48295.37890625,48295.37890625,47783.96875,47986.05078125,47986.05078125,0
2024-01-03,47986.05078125,47986.05078125,47457.28125,47497.83984375,47497.83984375,0
2024-01-04,47497.83984375,47729.46875,47349.078125,47358.0703125,47358.0703125,0
2024-01-05,47358.0703125,47696.69921875,47313.80078125,47439.62890625,47439.62890625,0
2024-01-08,47439.62890625,48142.08984375,47439.62890625,48138.94140625,48138.94140625,0
2024-01-09,48138.94140625,48138.94140625,47783.16015625,48036.421875,48036.421875,0
2024-01-10,48036.421875,48356.0390625,47993.359375,48281.80078125,48281.80078125,0
2024-01-11,48281.80078125,48395.58984375,47809.41015625,48222.421875,48222.421875,0
2024-01-12,48222.421875,48487.171875,48103.2109375,48240.1484375,48240.1484375,0
2024-01-16,48240.1484375,48240.1484375,47829.46875,48019.37109375,48019.37109375,0
2024-01-17,48019.37109375,48019.37109375,47490.94921875,47737.08984375,47737.08984375,0
2024-01-18,47737.08984375,48185.80859375,47246.5,48142.21875,48142.21875,0
2024-01-19,48142.21875,48735.140625,48142.21875,48725.62109375,48725.62109375,0
2024-01-22,48725.62109375,49093.390625,48725.62109375,48918.76953125,48918.76953125,0
2024-01-23,48918.76953125,49043.48046875,48823.9609375,49024.23046875,49024.23046875,0
2024-01-24,49024.23046875,49381.62890625,48983.48046875,49007.05859375,49007.05859375,0
2024-01-25,49007.05859375,49317.53125,49007.05859375,49261.3203125,49261.3203125,0
2024-01-26,49261.3203125,49414.71875,49165.16015625,49249.171875,49249.171875,0
2024-01-29,49249.171875,49678.0,49236.3515625,49670.328125,49670.328125,0
2024-01-30,49670.328125,49670.328125,49518.578125,49603.6015625,49603.6015625,0
2024-01-31,49603.6015625,49603.6015625,48765.87109375,48769.87109375,48769.87109375,0
2024-02-01,48769.87109375,49383.890625,48769.87109375,49379.73046875,49379.73046875,0
2024-02-02,49379.73046875,50000.16015625,49327.98046875,49837.0703125,49837.0703125,0
2024-02-05,49837.0703125,49837.0703125,49349.91015625,49614.5703125,49614.5703125,0
2024-02-06,49614.5703125,49787.62890625,49570.87109375,49771.4609375,49771.4609375,0
2024-02-07,49771.4609375,50216.51171875,49771.4609375,50149.16015625,50149.16015625,0
2024-02-08,50149.16015625,50280.94140625,50112.87109375,50257.05078125,50257.05078125,0
2024-02-09,50257.05078125,50619.12890625,50257.05078125,50577.921875,50577.921875,0
2024-02-12,50577.921875,50856.859375,50555.3984375,50600.05859375,50600.05859375,0
2024-02-13,50600.05859375,50600.05859375,49476.44921875,49805.62109375,49805.62109375,0
2024-02-14,49805.62109375,50371.71875,49805.62109375,50358.0390625,50358.0390625,0
2024-02-15,50358.0390625,50750.19140625,50358.0390625,50721.5703125,50721.5703125,0
2024-02-16,50721.5703125,50768.171875,50401.0,50672.5390625,50672.5390625,0
2024-02-20,50451.41015625,50451.41015625,49908.01171875,50112.30078125,50112.30078125,0
2024-02-21,50112.30078125,50141.1796875,49775.6015625,50129.94140625,50129.94140625,0
2024-02-22,50129.94140625,51197.33984375,50129.94140625,51123.21875,51123.21875,0
2024-02-23,51123.21875,51341.01953125,51062.9296875,51154.37890625,51154.37890625,0
2024-02-26,51154.37890625,51240.1796875,50997.37890625,51010.328125,51010.328125,0
2024-02-27,51010.328125,51169.328125,50946.0390625,51151.05859375,51151.05859375,0
2024-02-28,51151.05859375,51151.05859375,50939.5703125,51052.8515625,51052.8515625,0
2024-02-29,51052.8515625,51403.0703125,50972.8984375,51321.23046875,51321.23046875,0
2024-03-01,51321.23046875,51752.2109375,51285.03125,51725.80078125,51725.80078125,0
2024-03-04,51725.80078125,51860.25,51650.30859375,51669.12890625,51669.12890625,0
2024-03-05,51669.12890625,51669.12890625,50921.26171875,51132.51171875,51132.51171875,0
2024-03-06,51132.51171875,51637.859375,51132.51171875,51413.140625,51413.140625,0
2024-03-07,51413.140625,52006.421875,51413.140625,51926.41015625,51926.41015625,0
2024-03-08,51926.41015625,52279.109375,51541.80859375,51615.3984375,51615.3984375,0
2024-03-11,51615.3984375,51615.3984375,51278.69140625,51524.0390625,51524.0390625,0
2024-03-12,51524.0390625,52079.19140625,51466.51953125,52034.80078125,52034.80078125,0
2024-03-13,52034.80078125,52114.55859375,51845.25,51964.80078125,51964.80078125,0
2024-03-14,51964.80078125,52050.01171875,51452.9296875,51735.30859375,51735.30859375,0
2024-03-15,51735.30859375,51735.30859375,51316.8984375,51445.53125,51445.53125,0
